"Building end use energy service, per subsector, per end use, per type of technology, per energy, and per period."
t_periods,Sub,NewOld,EndUse,Tech_type_1,Tech_type_2,Energy_cat,Efficiency,Output_units,VFlow_Out
2040,Residential,Old,Space Cooling,Wall,___,Electricity,Standard,TJ,4.143587482498646
2040,Residential,Old,Space Cooling,Window,___,Electricity,Energy Star,TJ,1772.3098057395057
2040,Residential,Old,Space Cooling,Window,___,Electricity,High,TJ,2.1737288397336982
2040,Residential,Old,Space Cooling,Window,___,Electricity,Standard,TJ,8100.295766008968
2040,Residential,Old,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,880.0560352034329
2040,Residential,Old,Space Cooling,___,___,District Cooling,___,TJ,26.084401912870153
2040,Residential,Old,Space Heating,Boiler,___,Hydrogen,Standard,TJ,0.048969322920946794
2040,Residential,Old,Space Heating,Fireplace,___,Propane,High,TJ,0.3255438402799729
2040,Residential,Old,Space Heating,Fireplace,___,Propane,Standard,TJ,0.27461679802191974
2040,Residential,Old,Space Heating,Furnace,___,Biomass,Standard,TJ,0.03326770209976991
2040,Residential,Old,Space Heating,Furnace,___,Wood Pellet,Standard,TJ,0.011974847555235944
2040,Residential,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,4.367108221488966
2040,Residential,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.3097425625296549
2040,Residential,Old,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,0.249636998507821
2040,Residential,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,0.47774693696337117
2040,Residential,Old,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,8.396096133970286
2040,Residential,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,11071.784997220326
2040,Residential,Old,Space Heating,Furnace,___,Natural Gas,Medium,TJ,2.9922501326924382
2040,Residential,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,2.4771577185875757
2040,Residential,Old,Space Heating,Furnace,___,Propane,Energy Star,TJ,0.5620473595354053
2040,Residential,Old,Space Heating,Furnace,___,Propane,High,TJ,0.7542700154234625
2040,Residential,Old,Space Heating,Furnace,___,Propane,Standard,TJ,0.4155752186646176
2040,Residential,Old,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,33.9096044518516
2040,Residential,Old,Space Heating,Heat Pump,___,Electricity,High,TJ,15249.664062054377
2040,Residential,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,2.077136337326941
2040,Residential,Old,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,0.2458741082263677
2040,Residential,Old,Space Heating,Heat Pump,___,Geothermal,High,TJ,0.18216297151790814
2040,Residential,Old,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,0.2803981493287197
2040,Residential,Old,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,2.5565314437334377
2040,Residential,Old,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,34.62078033321248
2040,Residential,Old,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,684.3001824618482
2040,Residential,Old,Space Heating,Plinthe,500W,Electricity,Standard,TJ,12.945019435071828
2040,Residential,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,414.7571440208211
2040,Residential,Old,Space Heating,Pellet stove,___,Wood Pellet,High,TJ,83.6082349113456
2040,Residential,Old,Space Heating,Pellet stove,___,Wood Pellet,Standard,TJ,7.280388163083504
2040,Residential,Old,Space Heating,Stove,___,Biomass,High,TJ,12.847632545212612
2040,Residential,Old,Space Heating,Stove,___,Biomass,Standard,TJ,7.002393657543834
2040,Residential,Old,Space Heating,Zero Programmable Thermostat,___,ETHOS,Standard,TJ,1845.2341278785311
2040,Residential,Old,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,8142.830284192595
2040,Residential,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,8505.168801410331
2040,Residential,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,8617.020026477336
2040,Residential,Old,Space Heating,___,___,District Heating,___,TJ,1454.4713000165555
2040,Residential,Old,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,34.398147693172646
2040,Residential,Old,Water Heating,Heat Pump,___,Electricity,High,TJ,0.2501501516750282
2040,Residential,Old,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.3319460073311471
2040,Residential,Old,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.39286027402187174
2040,Residential,Old,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,17753.64878671551
2040,Residential,Old,Water Heating,System,___,Biomass,Standard,TJ,0.23351784879246712
2040,Residential,Old,Water Heating,System,___,Wood Pellet,Standard,TJ,0.14962858943580554
2040,Residential,Old,Water Heating,System,___,Kerosene,Standard,TJ,0.07571461314570321
2040,Residential,Old,Water Heating,System,___,Light Fuel Oil,Standard,TJ,0.08246735917279903
2040,Residential,Old,Water Heating,System,___,Propane,Standard,TJ,0.08529397337060167
2040,Residential,Old,Water Heating,With Tank,___,Electricity,High,TJ,0.3527491220298048
2040,Residential,Old,Water Heating,With Tank,___,Electricity,Standard,TJ,0.4866842328906508
2040,Residential,Old,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,0.4131007517480811
2040,Residential,Old,Water Heating,With Tank,___,Natural Gas,High,TJ,0.4930683208465765
2040,Residential,Old,Water Heating,With Tank,___,Natural Gas,Standard,TJ,0.38358025025642567
2040,Residential,Old,Water Heating,___,___,District Heating,___,TJ,1.7430635684715565
2045,Commercial,New,Auxiliary Equipment,___,___,Electricity,Standard,TJ,353.4983375852083
2045,Commercial,New,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,1235.9694464176991
2045,Commercial,New,Auxiliary Equipment,___,___,Propane,Standard,TJ,0.2937632439616235
2045,Commercial,New,Auxiliary Motors,___,___,Electricity,Standard,TJ,172.96178904795116
2045,Commercial,New,Lighting,Fluocompact,___,Electricity,High,Mlm.y,0.9911634646745119
2045,Commercial,New,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,0.7882329543674857
2045,Commercial,New,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,501.4946836423902
2045,Commercial,New,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,25.9566897794262
2045,Commercial,New,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,3.1070040522859297
2045,Commercial,New,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,2.8897858260132847
2045,Commercial,New,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,0.07185716330835686
2045,Commercial,New,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,0.055755309075706874
2045,Commercial,New,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,0.7696379978608043
2045,Commercial,New,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,1273.4802512559759
2045,Commercial,New,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,8.159790103459384
2045,Commercial,New,Space Cooling,Central,___,Electricity,Energy Star,TJ,13.807081025512755
2045,Commercial,New,Space Cooling,Central,___,Electricity,High,TJ,15.993848342534413
2045,Commercial,New,Space Cooling,Central,___,Electricity,Standard,TJ,8.458518667407562
2045,Commercial,New,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,0.30330253796702367
2045,Commercial,New,Space Cooling,Central,___,Natural Gas,High,TJ,0.3180078060675062
2045,Commercial,New,Space Cooling,Central,___,Natural Gas,Standard,TJ,0.28894481918542714
2045,Commercial,New,Space Cooling,Wall,___,Electricity,Energy Star,TJ,57.88154516457283
2045,Commercial,New,Space Cooling,Wall,___,Electricity,High,TJ,95.41509147934141
2045,Commercial,New,Space Cooling,Wall,___,Electricity,Standard,TJ,175.5850982269482
2045,Commercial,New,Space Cooling,Window,___,Electricity,Energy Star,TJ,17.191935279414974
2045,Commercial,New,Space Cooling,Window,___,Electricity,High,TJ,7.969890400332332
2045,Commercial,New,Space Cooling,Window,___,Electricity,Standard,TJ,67.98775479546535
2045,Commercial,New,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,261.66362094448976
2045,Commercial,New,Space Cooling,___,___,District Cooling,___,TJ,68.93878942406212
2045,Commercial,New,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.23811461568806927
2045,Commercial,New,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.23730967476002413
2045,Commercial,New,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.2352028577138959
2045,Commercial,New,Space Heating,Furnace,___,Electricity,Standard,TJ,0.9661480377415442
2045,Commercial,New,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,0.3877545987955828
2045,Commercial,New,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.3672495275779127
2045,Commercial,New,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.4443677018678438
2045,Commercial,New,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,0.5135651247319546
2045,Commercial,New,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,0.4860478320014882
2045,Commercial,New,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,11.540869877846372
2045,Commercial,New,Space Heating,Furnace,___,Natural Gas,High,TJ,451.0722837136298
2045,Commercial,New,Space Heating,Furnace,___,Natural Gas,Standard,TJ,7.300969068606361
2045,Commercial,New,Space Heating,Furnace,___,Propane,Energy Star,TJ,0.6815536167838101
2045,Commercial,New,Space Heating,Furnace,___,Propane,High,TJ,0.7392037978460185
2045,Commercial,New,Space Heating,Furnace,___,Propane,Standard,TJ,0.6455341450712967
2045,Commercial,New,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,18.518816778361675
2045,Commercial,New,Space Heating,Heat Pump,___,Electricity,High,TJ,829.5321519350396
2045,Commercial,New,Space Heating,Heat Pump,___,Electricity,Standard,TJ,2.8937236271657727
2045,Commercial,New,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,1.5225379421529677
2045,Commercial,New,Space Heating,Heat Pump,___,Geothermal,High,TJ,1.051314835390075
2045,Commercial,New,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,2.134526683753411
2045,Commercial,New,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,5.343992179072119
2045,Commercial,New,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,1.0706069943080578
2045,Commercial,New,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,1.0848008046714335
2045,Commercial,New,Space Heating,Plinthe,500W,Electricity,Standard,TJ,1.024705159002359
2045,Commercial,New,Space Heating,Plinthe,___,Electricity,Standard,TJ,0.27131485645618597
2045,Commercial,New,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,0.5561107582299503
2045,Commercial,New,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,0.5598869544964824
2045,Commercial,New,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,567.2872570673674
2045,Commercial,New,Space Heating,___,___,District Heating,___,TJ,1007.1624128008166
2045,Commercial,New,Street Lighting,Light Emitting Diode,___,Electricity,High,TJ,113.35087604142359
2045,Commercial,New,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.23447669152142891
2045,Commercial,New,Water Heating,Heat Pump,___,Electricity,High,TJ,0.22624003304006737
2045,Commercial,New,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.23281877231246956
2045,Commercial,New,Water Heating,Solar Thermal,Backup,Electricity,Standard,TJ,0.5580383425971922
2045,Commercial,New,Water Heating,Solar Thermal,Backup,Natural Gas,Standard,TJ,506.53314653580895
2045,Commercial,New,Water Heating,System,___,Heavy Fuel Oil,Standard,TJ,0.12041249505215236
2045,Commercial,New,Water Heating,System,___,Kerosene,Standard,TJ,0.1440727720819179
2045,Commercial,New,Water Heating,System,___,Light Fuel Oil,Standard,TJ,0.16575705210820202
2045,Commercial,New,Water Heating,System,___,Propane,Energy Star,TJ,0.203077022796053
2045,Commercial,New,Water Heating,With Tank,___,Electricity,High,TJ,0.2391596461120952
2045,Commercial,New,Water Heating,With Tank,___,Electricity,Standard,TJ,0.24249045213564044
2045,Commercial,New,Water Heating,With Tank,___,Natural Gas,Energy Star,TJ,1.224435235925838
2045,Commercial,New,Water Heating,With Tank,___,Natural Gas,High,TJ,1.2507504386265353
2045,Commercial,New,Water Heating,With Tank,___,Natural Gas,Standard,TJ,1.064940027524367
2045,Commercial,New,Water Heating,___,___,District Heating,___,TJ,0.47970856215219343
2045,Commercial,Old,Auxiliary Equipment,___,___,Electricity,Standard,TJ,8909.400328246642
2045,Commercial,Old,Auxiliary Equipment,___,___,Natural Gas,Standard,TJ,11675.422162595813
2045,Commercial,Old,Auxiliary Equipment,___,___,Propane,Standard,TJ,0.34974310139829173
2045,Commercial,Old,Auxiliary Motors,___,___,Electricity,Standard,TJ,2228.8014766669207
2045,Commercial,Old,Lighting,Fluocompact,___,Electricity,High,Mlm.y,1.547670981724164
2045,Commercial,Old,Lighting,Fluocompact,___,Electricity,Standard,Mlm.y,1.2018869652264765
2045,Commercial,Old,Lighting,Fluorescent,T5,Electricity,High,Mlm.y,20244.385655739145
2045,Commercial,Old,Lighting,Fluorescent,T5,Electricity,Standard,Mlm.y,3217.7077073472005
2045,Commercial,Old,Lighting,Fluorescent,T8,Electricity,High,Mlm.y,5.025470641220013
2045,Commercial,Old,Lighting,Fluorescent,T8,Electricity,Standard,Mlm.y,4.735763897498687
2045,Commercial,Old,Lighting,Halogen,100W,Electricity,Standard,Mlm.y,0.09439005748277504
2045,Commercial,Old,Lighting,Incandescent,100W,Electricity,Standard,Mlm.y,0.07231490148947116
2045,Commercial,Old,Lighting,Light Emitting Diode,___,Electricity,Energy Star,Mlm.y,1.1160615400587168
2045,Commercial,Old,Lighting,Light Emitting Diode,___,Electricity,High,Mlm.y,159.02112021659335
2045,Commercial,Old,Lighting,Light Emitting Diode,___,Electricity,Standard,Mlm.y,14.404444392391225
2045,Commercial,Old,Space Cooling,Central,___,Electricity,Energy Star,TJ,30.581016478822026
2045,Commercial,Old,Space Cooling,Central,___,Electricity,High,TJ,29.835249226108512
2045,Commercial,Old,Space Cooling,Central,___,Electricity,Standard,TJ,22.313072318092015
2045,Commercial,Old,Space Cooling,Central,___,Natural Gas,Energy Star,TJ,0.42999610495641916
2045,Commercial,Old,Space Cooling,Central,___,Natural Gas,High,TJ,0.45312339620074366
2045,Commercial,Old,Space Cooling,Central,___,Natural Gas,Standard,TJ,0.40751110435526433
2045,Commercial,Old,Space Cooling,Wall,___,Electricity,Energy Star,TJ,127.68932840365937
2045,Commercial,Old,Space Cooling,Wall,___,Electricity,High,TJ,111.41804473406492
2045,Commercial,Old,Space Cooling,Wall,___,Electricity,Standard,TJ,1812.9278211584992
2045,Commercial,Old,Space Cooling,Window,___,Electricity,Energy Star,TJ,41.97815236417553
2045,Commercial,Old,Space Cooling,Window,___,Electricity,High,TJ,19.052256808821706
2045,Commercial,Old,Space Cooling,Window,___,Electricity,Standard,TJ,2845.7031850389017
2045,Commercial,Old,Space Cooling,Zero Thermal Measure,___,ETHOS,Standard,TJ,2450.0768479071094
2045,Commercial,Old,Space Cooling,___,___,District Cooling,___,TJ,2909.271003124859
2045,Commercial,Old,Space Heating,Furnace,Large,Hydrogen,Standard,TJ,0.39001281803643795
2045,Commercial,Old,Space Heating,Furnace,Medium,Hydrogen,Standard,TJ,0.38865531449164514
2045,Commercial,Old,Space Heating,Furnace,Small,Hydrogen,Standard,TJ,0.3851029014857491
2045,Commercial,Old,Space Heating,Furnace,___,Electricity,Standard,TJ,1.6771017373257997
2045,Commercial,Old,Space Heating,Furnace,___,Heavy Fuel Oil,High,TJ,0.48756333776090166
2045,Commercial,Old,Space Heating,Furnace,___,Heavy Fuel Oil,Standard,TJ,0.45963789559750573
2045,Commercial,Old,Space Heating,Furnace,___,Kerosene,Standard,TJ,0.5765499830517343
2045,Commercial,Old,Space Heating,Furnace,___,Light Fuel Oil,High,TJ,0.727240834778328
2045,Commercial,Old,Space Heating,Furnace,___,Light Fuel Oil,Standard,TJ,0.6793963002735777
2045,Commercial,Old,Space Heating,Furnace,___,Natural Gas,Energy Star,TJ,17.389006127974703
2045,Commercial,Old,Space Heating,Furnace,___,Natural Gas,High,TJ,3859.291709479909
2045,Commercial,Old,Space Heating,Furnace,___,Natural Gas,Standard,TJ,12.06739330910678
2045,Commercial,Old,Space Heating,Furnace,___,Propane,Energy Star,TJ,1.14989339562301
2045,Commercial,Old,Space Heating,Furnace,___,Propane,High,TJ,1.2651450827498034
2045,Commercial,Old,Space Heating,Furnace,___,Propane,Standard,TJ,1.0604973744973236
2045,Commercial,Old,Space Heating,Heat Pump,___,Electricity,Energy Star,TJ,27.817381506528623
2045,Commercial,Old,Space Heating,Heat Pump,___,Electricity,High,TJ,10080.587336016577
2045,Commercial,Old,Space Heating,Heat Pump,___,Electricity,Standard,TJ,5.538447751924382
2045,Commercial,Old,Space Heating,Heat Pump,___,Geothermal,Energy Star,TJ,2.6729751734253404
2045,Commercial,Old,Space Heating,Heat Pump,___,Geothermal,High,TJ,1.8399108969888367
2045,Commercial,Old,Space Heating,Heat Pump,___,Geothermal,Standard,TJ,4.236270552197729
2045,Commercial,Old,Space Heating,Heat Pump,___,Natural Gas,Standard,TJ,10.183728303129582
2045,Commercial,Old,Space Heating,Plinthe,1000W,Electricity,Standard,TJ,1.8631710741237446
2045,Commercial,Old,Space Heating,Plinthe,1500W,Electricity,Standard,TJ,1.8933579629302948
2045,Commercial,Old,Space Heating,Plinthe,500W,Electricity,Standard,TJ,1.7684873307780693
2045,Commercial,Old,Space Heating,Plinthe,___,Electricity,Standard,TJ,1.9943812831068177
2045,Commercial,Old,Space Heating,Zero Thermal Measure,___,ETHOS,High,TJ,7139.192599843461
2045,Commercial,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Medium,TJ,7399.569041823789
2045,Commercial,Old,Space Heating,Zero Thermal Measure,___,ETHOS,Standard,TJ,7811.472801763955
2045,Commercial,Old,Space Heating,___,___,District Heating,___,TJ,1233.7794035788818
2045,Commercial,Old,Street Lighting,Light Emitting Diode,___,Electricity,High,TJ,1504.9591888383502
2045,Commercial,Old,Water Heating,Heat Pump,___,Electricity,Energy Star,TJ,0.36710666385241086
2045,Commercial,Old,Water Heating,Heat Pump,___,Electricity,High,TJ,0.33793657424919193
2045,Commercial,Old,Water Heating,Heat Pump,___,Electricity,Standard,TJ,0.35590322194277446
